date_evenement;categorie_evenement;type_evenement;pole;service;lieu;fonction_declarant;gravite_cloture
23/6/2009;A - Activités médicales et de soins;complication médicale ou chirurgicale inattendue;A;Ophtalmologie;Chambre;Cadre de santé-cadre administratif;Catastrophique
23/6/2009;D - Vigilances;matériovigilance;B;laboratoire d'hématologie;Laboratoires - pharmacie;Cadre de santé-cadre administratif;Majeure
23/6/2009;D - Vigilances;matériovigilance;P;Unité d'Immunologie et d'Hématologie pédiatriques;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Insignifiante
23/6/2009;D - Vigilances;matériovigilance;P;Unité d'Immunologie et d'Hématologie pédiatriques;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Insignifiante
23/6/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;R;Réanimation Pédiatrique;Laboratoires - pharmacie;Aide-soignant-ASH;Modérée
23/6/2009;C - Vie hospitalière;salubrité-propreté des locaux;A;Hématologie clinique adultes;Chambre;Cadre de santé-cadre administratif;Mineure
23/6/2009;C - Vie hospitalière;restauration;P;Pédiatrie Générale;Office alimentaire;Aide-soignant-ASH;Modérée
22/6/2009;A - Activités médicales et de soins;complication liée aux soins;P;Pédiatrie Générale;Chambre;Cadre de santé-cadre administratif;Majeure
24/6/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;M;Neuro-chirurgie;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Insignifiante
25/6/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;A;Biothérapie;Laboratoires - pharmacie;Technicien-manipulateur-préparateur;Mineure
24/6/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Majeure
24/6/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Catastrophique
25/6/2009;C - Vie hospitalière;salubrité-propreté des locaux;Q;Cardiologie Pédiatrique;Autre lieu professionnel;Cadre de santé-cadre administratif;Modérée
25/6/2009;C - Vie hospitalière;restauration;P;Unité d'Immunologie et d'Hématologie pédiatriques;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Majeure
25/6/2009;C - Vie hospitalière;panne ou perte de matériel;P;Hôpital de jour multidisciplinaire;Office alimentaire;Infirmier-infirmier spécialisé-puéricultrice;Insignifiante
25/6/2009;B - Organisation des soins - Relations avec le patient;transport de patient;Q;Chirurgie cardiaque pédiatrique;Chambre;Cadre de santé-cadre administratif;Modérée
25/6/2009;B - Organisation des soins - Relations avec le patient;risques professionnels;M;Chirurgie orthopédique pédiatrique;Tout le service;Infirmier-infirmier spécialisé-puéricultrice;Mineure
16/6/2009;C - Vie hospitalière;panne ou perte de matériel;Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Majeure
26/6/2009;C - Vie hospitalière;restauration;P;Pédiatrie Générale;Office alimentaire;Aide-soignant-ASH;Mineure
24/6/2009;B - Organisation des soins - Relations avec le patient;autre (à préciser);A;Hématologie clinique adultes;Consultations - radio - salle d'examens;Secrétaire-agent administratif;Modérée
25/6/2009;A - Activités médicales et de soins;dossier médical et de soins;A;Hématologie clinique adultes;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Majeure
25/6/2009;C - Vie hospitalière;panne ou perte de matériel;Q;Cardiologie Pédiatrique;Tout le service;Cadre de santé-cadre administratif;Majeure
25/6/2009;A - Activités médicales et de soins;autre (à préciser);A;Hématologie clinique adultes;;Infirmier-infirmier spécialisé-puéricultrice;Catastrophique
24/6/2009;C - Vie hospitalière;panne ou perte de matériel;P;Hôpital de jour multidisciplinaire;Poste de soins;Infirmier-infirmier spécialisé-puéricultrice;Modérée
26/6/2009;B - Organisation des soins - Relations avec le patient;fugue ou patient égaré;P;Pédiatrie Générale;Chambre;Cadre de santé-cadre administratif;Majeure
27/6/2009;B - Organisation des soins - Relations avec le patient;autre (à préciser);M;Neuro-chirurgie;Laboratoires - pharmacie;Infirmier-infirmier spécialisé-puéricultrice;Modérée
27/6/2009;D - Vigilances;matériovigilance;P;Unité d'Immunologie et d'Hématologie pédiatriques;Poste de soins;Infirmier-infirmier spécialisé-puéricultrice;Insignifiante
28/6/2009;C - Vie hospitalière;panne ou perte de matériel;P;Unité d'Immunologie et d'Hématologie pédiatriques;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
28/6/2009;D - Vigilances;matériovigilance;P;Unité d'Immunologie et d'Hématologie pédiatriques;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
28/6/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Hématologie clinique adultes;Chambre;Ingénieur-responsable des services techniques;Modérée
28/6/2009;D - Vigilances;matériovigilance;P;Unité d'Immunologie et d'Hématologie pédiatriques;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Mineure
26/6/2009;C - Vie hospitalière;autre (à préciser);Z;Sécurité incendie;Tout l'hôpital;Personnel administratif;Catastrophique
29/6/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Hématologie clinique adultes;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Mineure
29/6/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;M;Chirurgie viscérale;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
29/6/2009;A - Activités médicales et de soins;autre (à préciser);A;Urologie;Poste de soins;Cadre de santé-cadre administratif;Majeure
15/5/2009;D - Vigilances;matériovigilance;B;Stérilisation;Laboratoires - pharmacie;Pharmacien;Mineure
29/6/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Salle à manger-salle TV - salle de jeux...;Ouvrier-agent technique;Catastrophique
30/6/2009;D - Vigilances;matériovigilance;P;Pneumologie - Allergologie pédiatrique;Poste de soins;Cadre de santé-cadre administratif;Modérée
30/6/2009;B - Organisation des soins - Relations avec le patient;transport de patient;M;Bloc CCI;Tout le service;Cadre de santé-cadre administratif;Majeure
30/6/2009;B - Organisation des soins - Relations avec le patient;autre (à préciser);M;Bloc CCI;Salle d'opération/salle de réveil;Médecin;Majeure
1/7/2009;A - Activités médicales et de soins;circuit médicaments - dispositifs médicaux stériles;P;Pneumologie - Allergologie pédiatrique;Poste de soins;Infirmier-infirmier spécialisé-puéricultrice;Majeure
30/6/2009;C - Vie hospitalière;autre (à préciser);Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Modérée
29/6/2009;D - Vigilances;matériovigilance;P;Activité pédiatrique ambulatoire;Salle d'opération/salle de réveil;Cadre de santé-cadre administratif;Catastrophique
1/7/2009;A - Activités médicales et de soins;autre (à préciser);R;Anesthésie-Réanimation;Autre lieu de soins;Médecin;Majeure
1/7/2009;A - Activités médicales et de soins;circuit médicaments - dispositifs médicaux stériles;P;Unité d'Immunologie et d'Hématologie pédiatriques;;Infirmier-infirmier spécialisé-puéricultrice;Mineure
1/7/2009;A - Activités médicales et de soins;circuit médicaments - dispositifs médicaux stériles;P;Unité d'Immunologie et d'Hématologie pédiatriques;;Infirmier-infirmier spécialisé-puéricultrice;Mineure
1/7/2009;C - Vie hospitalière;panne ou perte de matériel;A;Ophtalmologie;Ascenseur;Cadre de santé-cadre administratif;Modérée
1/7/2009;A - Activités médicales et de soins;autre (à préciser);Q;Chirurgie cardiaque pédiatrique;Consultations - radio - salle d'examens;Cadre de santé-cadre administratif;Majeure
1/7/2009;C - Vie hospitalière;restauration;M;Chirurgie orthopédique pédiatrique;Chambre;Cadre de santé-cadre administratif;Majeure
1/7/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;M;Chirurgie viscérale;Autre lieu professionnel;Cadre de santé-cadre administratif;Modérée
2/7/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Direction de la logistique et des achats;Bureaux - locaux administratifs - archives;Personnel administratif;Catastrophique
1/7/2009;B - Organisation des soins - Relations avec le patient;transport de patient;M;Chirurgie orthopédique pédiatrique;Sans objet ou lieu inconnu ( fugues - pertes ...);Cadre de santé-cadre administratif;Modérée
2/7/2009;B - Organisation des soins - Relations avec le patient;risques professionnels;M;Bloc CCI;Salle d'opération/salle de réveil;Médecin;Majeure
1/7/2009;A - Activités médicales et de soins;complication liée aux soins;M;Chirurgie orthopédique pédiatrique;Sans objet ou lieu inconnu ( fugues - pertes ...);Cadre de santé-cadre administratif;Modérée
2/7/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Urologie;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
10/6/2009;A - Activités médicales et de soins;complication liée aux soins;A;Urologie;Autre lieu professionnel;Cadre de santé-cadre administratif;Modérée
3/7/2009;D - Vigilances;matériovigilance;R;Réanimation Pédiatrique;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
3/7/2009;C - Vie hospitalière;panne ou perte de matériel;Z;Direction des investissements;Bureaux - locaux administratifs - archives;Personnel administratif;Modérée
3/7/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Services techniques;Tout le service;Ingénieur-responsable des services techniques;Catastrophique
2/7/2009;A - Activités médicales et de soins;autre (à préciser);Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Modérée
2/7/2009;C - Vie hospitalière;restauration;Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Modérée
3/7/2009;B - Organisation des soins - Relations avec le patient;difficulté hospitalisation ou transfert;P;Unité d'Immunologie et d'Hématologie pédiatriques;Autre lieu commun;Médecin;Majeure
1/7/2009;C - Vie hospitalière;salubrité-propreté des locaux;B;Biochimie B;Circulation : couloir - escalier - galerie - passerelle...;Cadre de santé-cadre administratif;Modérée
3/7/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Direction de la logistique et des achats;Toilettes;Ouvrier-agent technique;Modérée
3/7/2009;B - Organisation des soins - Relations avec le patient;transport de patient;A;Hématologie clinique adultes;Chambre;Cadre de santé-cadre administratif;Majeure
3/7/2009;B - Organisation des soins - Relations avec le patient;transport de patient;Z;Brancardage;Salle d'opération/salle de réveil;Aide-soignant-ASH;Modérée
3/7/2009;C - Vie hospitalière;panne ou perte de matériel;Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Majeure
3/7/2009;C - Vie hospitalière;panne ou perte de matériel;P;Dermatologie;Autre lieu professionnel;Cadre de santé-cadre administratif;Mineure
4/7/2009;C - Vie hospitalière;panne ou perte de matériel;P;Unité d'Immunologie et d'Hématologie pédiatriques;;Infirmier-infirmier spécialisé-puéricultrice;Majeure
4/7/2009;B - Organisation des soins - Relations avec le patient;fugue ou patient égaré;A;Infectiologie;Sans objet ou lieu inconnu ( fugues - pertes ...);Infirmier-infirmier spécialisé-puéricultrice;Modérée
6/7/2009;D - Vigilances;matériovigilance;M;Bloc CCI;Salle d'opération/salle de réveil;Médecin;Modérée
5/7/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;R;CUDR;Autre lieu commun;Infirmier-infirmier spécialisé-puéricultrice;Majeure
6/7/2009;A - Activités médicales et de soins;complication liée aux soins;P;Neurologie- métabolisme-endocrinologie-diabétologie pédiatrique;Chambre;Cadre de santé-cadre administratif;Majeure
6/7/2009;A - Activités médicales et de soins;complication liée aux soins;P;Neurologie- métabolisme-endocrinologie-diabétologie pédiatrique;Chambre;Cadre de santé-cadre administratif;Majeure
7/7/2009;C - Vie hospitalière;panne ou perte de matériel;Q;Cardiologie Pédiatrique;Toilettes/douche destinés aux patients;Cadre de santé-cadre administratif;Modérée
7/7/2009;C - Vie hospitalière;autre (à préciser);P;Unité d'Immunologie et d'Hématologie pédiatriques;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Majeure
6/7/2009;C - Vie hospitalière;restauration;Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Modérée
7/6/2009;C - Vie hospitalière;autre (à préciser);Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Modérée
7/7/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Direction des finances et de la recherche;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Majeure
7/7/2009;B - Organisation des soins - Relations avec le patient;erreur d'identification;P;Pneumologie - Allergologie pédiatrique;Bureaux - locaux administratifs - archives;Secrétaire-agent administratif;Modérée
7/7/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;A;Cardiologie Adultes;Circulation : couloir - escalier - galerie - passerelle...;Cadre de santé-cadre administratif;Modérée
7/7/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Q;Chirurgie cardiaque pédiatrique;Vestiaire;Cadre de santé-cadre administratif;Catastrophique
6/7/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Majeure
7/7/2009;C - Vie hospitalière;restauration;Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Modérée
8/7/2009;C - Vie hospitalière;autre (à préciser);P;Unité d'Immunologie et d'Hématologie pédiatriques;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Modérée
3/7/2009;D - Vigilances;Pharmacovigilance;P;Neurologie- métabolisme-endocrinologie-diabétologie pédiatrique;Consultations - radio - salle d'examens;Médecin;Majeure
