date_evenement;categorie_evenement;type_evenement;pole;service;lieu;fonction_declarant;gravite_cloture
2/6/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Sans objet ou lieu inconnu ( fugues - pertes ...);Infirmier-infirmier specialise-puericultrice;Mineure
2/6/2008;C - Vie hospitaliere;restauration;Q;Cardiologie pediatrique;Office alimentaire;Infirmier-infirmier specialise-puericultrice;Moderee
3/6/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Catastrophique
22/5/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Pneumologie - Allergologie pediatrique;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Majeure
3/6/2008;C - Vie hospitaliere;salubrite-proprete des locaux;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Circulation : couloir - escalier - galerie - passerelle...;Medecin;Majeure
3/6/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Tout le service;Infirmier-infirmier specialise-puericultrice;Moderee
3/6/2008;B - Organisation des soins - Relations avec le patient;transport de patient;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu de soins;Cadre de sante-cadre administratif;Majeure
4/6/2008;A - Activites medicales et de soins;autre A;P;Pneumologie - Allergologie pediatrique;Poste de soins;Cadre de sante-cadre administratif;Majeure
4/6/2008;A - Activites medicales et de soins;complication liee aux soins;P;Pneumologie - Allergologie pediatrique;Chambre;Cadre de sante-cadre administratif;Majeure
5/6/2008;A - Activites medicales et de soins;complication liee aux soins;M;Chirurgie viscerale;Chambre;Cadre de sante-cadre administratif;Mineure
30/5/2008;A - Activites medicales et de soins;autre A;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Bureaux - locaux administratifs - archives;Medecin;Majeure
4/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite incendie;Non precise;Ouvrier-agent technique;Moderee
4/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite incendie;Autre lieu commun;Ouvrier-agent technique;Majeure
5/6/2008;D - Vigilances;materiovigilance;Q;Cardiologie pediatrique;Chambre;Cadre de sante-cadre administratif;Moderee
2/6/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Majeure
5/6/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Restauration;Non precise;Ouvrier-agent technique;Majeure
27/5/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Dermatologie;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
30/5/2008;C - Vie hospitaliere;transport logistique;B;Histo-Embryologie-Cytogenetique;Laboratoires - pharmacie;Ingenieur-responsable des services techniques;Mineure
5/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite incendie;Salle a manger-salle TV - salle de jeux...;Ouvrier-agent technique;Majeure
6/6/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Pediatrie generale;Ascenseur;Aide-soignant-ASH;Majeure
6/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite incendie;Autre lieu professionnel;Ouvrier-agent technique;Moderee
6/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite incendie;Bureaux - locaux administratifs - archives;Ouvrier-agent technique;Moderee
5/6/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Pediatrie generale;Ascenseur;Medecin;Majeure
9/6/2008;C - Vie hospitaliere;salubrite-proprete des locaux;R;CUDR;Consultations - radio - salle d examens;Aide-soignant-ASH;Majeure
6/6/2008;B - Organisation des soins - Relations avec le patient;transport de patient;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Majeure
7/6/2008;A - Activites medicales et de soins;dossier medical et de soins;P;Pneumologie - Allergologie pediatrique;Poste de soins;Cadre de sante-cadre administratif;Majeure
7/5/2008;D - Vigilances;materiovigilance;A;Biotherapie;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
9/6/2008;D - Vigilances;materiovigilance;A;Biotherapie;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
9/6/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Mineure
9/6/2008;B - Organisation des soins - Relations avec le patient;transport de patient;P;Pediatrie generale;Ascenseur;Medecin;Majeure
9/6/2008;B - Organisation des soins - Relations avec le patient;transport de patient;P;Pediatrie generale;Ascenseur;Medecin;Majeure
10/6/2008;C - Vie hospitaliere;panne ou perte de materiel;B;Pharmacie;Ascenseur;Cadre de sante-cadre administratif;Majeure
10/6/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;B;Biochimie B;Laboratoires - pharmacie;Cadre de sante-cadre administratif;Mineure
10/6/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Securite generale, accueil, standard;Bureaux - locaux administratifs - archives;Personnel administratif;Moderee
4/6/2008;D - Vigilances;materiovigilance;A;Biotherapie;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
8/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Consultations multidisciplinaires;Salle d attente-hall - caisse - accueil;Cadre de sante-cadre administratif;Majeure
11/6/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Archives;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
11/6/2008;B - Organisation des soins - Relations avec le patient;transport de patient;R;Anesthesie-Reanimation;Ascenseur;Cadre de sante-cadre administratif;Moderee
11/6/2008;B - Organisation des soins - Relations avec le patient;transport de patient;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Majeure
12/6/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Chirurgie cardiaque pediatrique;Ascenseur;Cadre de sante-cadre administratif;Moderee
12/6/2008;D - Vigilances;materiovigilance;R;Reanimation Pediatrique;Chambre;Infirmier-infirmier specialise-puericultrice;Majeure
12/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Activite pediatrique ambulatoire;Chambre;Cadre de sante-cadre administratif;Majeure
12/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Bloc CCI;Poste de soins;Infirmier-infirmier specialise-puericultrice;Majeure
13/6/2008;B - Organisation des soins - Relations avec le patient;fugue ou patient egare;P;Pneumologie - Allergologie pediatrique;Chambre;Infirmier-infirmier specialise-puericultrice;Insignifiante
16/6/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Transplantation  et Reanimation adultes;Chambre;Aide-soignant-ASH;Mineure
16/6/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Chirurgie orthopedique pediatrique;Tout le service;Cadre de sante-cadre administratif;Mineure
17/6/2008;C - Vie hospitaliere;salubrite-proprete des locaux;Z;Direction de la logistique et des achats;Locaux poubelles/dechets;Cadre de sante-cadre administratif;Catastrophique
16/6/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Biotherapie;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Majeure
17/6/2008;C - Vie hospitaliere;autre C;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Moderee
18/6/2008;C - Vie hospitaliere;restauration;P;Pneumologie - Allergologie pediatrique;Tout le service;Aide-soignant-ASH;Moderee
19/5/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Biotherapie;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
16/6/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Services techniques;Locaux des services techniques;Ouvrier-agent technique;Insignifiante
19/6/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Hematologie clinique adultes;Sans objet ou lieu inconnu ( fugues - pertes ...);Medecin;Moderee
19/6/2008;A - Activites medicales et de soins;complication liee aux soins;R;Reanimation Pediatrique;Chambre;Medecin;Moderee
20/6/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Hematologie clinique adultes;Sans objet ou lieu inconnu ( fugues - pertes ...);Medecin;Majeure
16/6/2008;C - Vie hospitaliere;incidents lies aux chantiers;Q;Cardiologie pediatrique;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Majeure
20/6/2008;B - Organisation des soins - Relations avec le patient;transport de patient;A;Ophtalmologie;Chambre;Cadre de sante-cadre administratif;Insignifiante
20/6/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Hematologie clinique adultes;Sans objet ou lieu inconnu ( fugues - pertes ...);Medecin;Majeure
19/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Brancardage;Parking - cour - jardin;Cadre de sante-cadre administratif;Moderee
20/6/2008;D - Vigilances;infectiovigilance;Z;Direction des ressources humaines;Parking - cour - jardin;Personnel administratif;Mineure
20/6/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Maternite;Tout le service;Cadre de sante-cadre administratif;Majeure
22/6/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Urologie;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
21/6/2008;C - Vie hospitaliere;panne ou perte de materiel;R;Anesthesie-Reanimation;Autre lieu professionnel;Medecin;Majeure
23/6/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Pediatrie generale;Non precise;Dieteticien-kine-ergotherapeute-psychomotricien-autre reeducateur;Majeure
16/6/2008;C - Vie hospitaliere;salubrite-proprete des locaux;A;Biotherapie;Locaux poubelles/dechets;Aide-soignant-ASH;Moderee
23/6/2008;C - Vie hospitaliere;linge;P;Pediatrie generale;Magasin - lingerie;Infirmier-infirmier specialise-puericultrice;Mineure
22/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Nephrologie adulte;Chambre;Cadre de sante-cadre administratif;Majeure
23/6/2008;C - Vie hospitaliere;autre C;P;Hopital de jour multidisciplinaire;Circulation : couloir - escalier - galerie - passerelle...;Aide-soignant-ASH;Mineure
23/6/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Cardiologie pediatrique;Non precise;Cadre de sante-cadre administratif;Majeure
17/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Vestiaire;Cadre de sante-cadre administratif;Majeure
20/6/2008;B - Organisation des soins - Relations avec le patient;sortie contre avis medical;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Chambre;Cadre de sante-cadre administratif;Moderee
23/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Maternite;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Moderee
21/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Cardiologie pediatrique;Bureaux - locaux administratifs - archives;Aide-soignant-ASH;Mineure
23/6/2008;D - Vigilances;materiovigilance;A;Biotherapie;Poste de soins;Infirmier-infirmier specialise-puericultrice;Moderee
24/6/2008;D - Vigilances;materiovigilance;A;Biotherapie;Poste de soins;Infirmier-infirmier specialise-puericultrice;Moderee
26/6/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Mineure
26/6/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Mineure
17/6/2008;D - Vigilances;materiovigilance;B;Laboratoire d hematologie;Laboratoires - pharmacie;Cadre de sante-cadre administratif;Moderee
26/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Maternite;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Majeure
25/6/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu commun;Infirmier-infirmier specialise-puericultrice;Moderee
25/6/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Insignifiante
26/6/2008;C - Vie hospitaliere;transport logistique;B;Sterilisation;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Majeure
24/6/2008;D - Vigilances;pharmacovigilance;A;Nephrologie adulte;Chambre;Cadre de sante-cadre administratif;Moderee
26/6/2008;A - Activites medicales et de soins;complication medicale ou chirurgicale inattendue;M;Bloc CCI;Chambre;Medecin;Majeure
26/6/2008;A - Activites medicales et de soins;complication medicale ou chirurgicale inattendue;M;Gastroenterologie  et nutrition pediatriques;Chambre;Cadre de sante-cadre administratif;Catastrophique
27/6/2008;C - Vie hospitaliere;linge;P;Hopital de jour multidisciplinaire;Tout le service;Infirmier-infirmier specialise-puericultrice;Majeure
27/6/2008;C - Vie hospitaliere;salubrite-proprete des locaux;M;Gastroenterologie  et nutrition pediatriques;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Moderee
26/6/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Chirurgie cardiaque pediatrique;Poste de soins;Medecin;Moderee
27/6/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
27/6/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Insignifiante
29/6/2008;D - Vigilances;materiovigilance;R;Reanimation Pediatrique;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
30/6/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Archives;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
30/6/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Chirurgie viscerale;Toilettes/douche destines aux patients;Cadre de sante-cadre administratif;Majeure
30/6/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Gastroenterologie  et nutrition pediatriques;Ascenseur;Cadre de sante-cadre administratif;Majeure
30/6/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Infectiologie;Ascenseur;Cadre de sante-cadre administratif;Majeure
